date,ID,NDVI,OSAVI,EVI,NWVI
2011-02-28,27611.0,-0.12999351700000006,-0.09009367000000007,-0.09703364800000003,0.13919322350000002
2011-03-31,27611.0,-0.024573253000000017,-0.009365169999999978,0.003543364999999965,0.015357601999999998
2011-04-30,27611.0,-0.022252608000000007,-0.008486075999999954,0.0024061840000000334,-4.807199999998235e-05
2011-05-31,27611.0,0.026768187,0.023787104999999975,0.03319709300000001,-0.05029519000000003
2011-08-31,27611.0,0.11619731100000008,0.08564220999999994,0.10540309349999993,-0.1632443315
2011-09-30,27611.0,0.0805648779999999,0.05353293450000007,0.0541397440000001,-0.066818868
2011-10-31,27611.0,-0.015836910999999954,-0.008348785499999956,-0.01488712450000007,0.06433131750000001
2011-11-30,27611.0,-0.10073911800000002,-0.08870404000000004,-0.108542692,0.074446711
2012-02-29,27611.0,-0.17058742300000002,-0.12931853750000002,-0.14409464750000003,0.1313379395
2012-03-31,27611.0,0.04550480800000001,0.04523621650000001,0.06690053049999997,-0.06883143200000001
2012-06-30,27611.0,0.04519819050000001,0.042573635499999984,0.044312620999999996,-0.029084834
2012-07-31,27611.0,-0.10235314200000001,-0.08840085850000001,-0.12169682849999996,0.109190993
2012-08-31,27611.0,-0.01483252749999997,-0.013286558999999976,-0.006236703499999996,0.031127619999999995
2012-09-30,27611.0,0.06419788099999996,0.04954418599999999,0.06825829099999997,-0.05128007999999999
2012-10-31,27611.0,0.14096329749999997,0.10283674750000005,0.12396132849999997,-0.13569618300000003
2012-11-30,27611.0,0.08635281049999999,0.06110918349999994,0.06443632750000006,-0.09335111000000001
2012-12-31,27611.0,-0.07260220249999993,-0.0595103555,-0.08879334200000005,0.07451386400000001
2013-01-31,27611.0,-0.10416232250000002,-0.08328636449999993,-0.12061123299999998,0.128273682
2013-02-28,27611.0,-0.13207249099999996,-0.08795259100000002,-0.0799335195,0.11518837650000001
2013-03-31,27611.0,-0.03852267700000006,-0.02128891700000002,-0.008649569499999954,0.0352379535
2013-04-30,27611.0,0.06637358200000004,0.05671636600000002,0.07815226899999994,-0.06359171300000002
2013-05-31,27611.0,0.10615586349999995,0.08655316699999999,0.10663009599999995,-0.10198271149999999
2013-06-30,27611.0,0.09118184400000007,0.06737307050000002,0.06585321100000008,-0.09187352600000001
2013-07-31,27611.0,-0.08626984416666672,-0.07469179483333344,-0.10543352,0.05482548483333334
2013-08-31,27611.0,-0.032530366333333394,-0.024113681166666567,-0.015988933999999955,0.014947399416666665
2013-09-30,27611.0,0.1726458850000001,0.1397619584999999,0.1773778854999999,-0.15417866924999998
2013-10-31,27611.0,0.12681282166666674,0.03814028000000014,0.026388044166666735,-0.18986860483333334
2013-11-30,27611.0,-0.06896703066666676,-0.05250973966666672,-0.09283677433333332,0.09067828666666666
2013-12-31,27611.0,-0.14113206599999994,-0.04875134333333331,-0.04411800633333335,0.18562206866666667
2014-01-31,27611.0,-0.08274185050000005,-0.085955259,-0.112758774,0.095077784
2014-02-28,27611.0,-0.06033448150000004,-0.038643021,-0.032716517,0.08430227000000001
2014-03-31,27611.0,0.023722763000000036,0.013277297500000007,0.015672487000000013,-0.009046172000000019
2014-04-30,27611.0,0.08300968099999995,0.06183569750000001,0.07395419199999997,-0.08121601999999999
2014-05-31,27611.0,0.03420025199999999,0.029276368499999983,0.036097084,-0.057995969
2014-06-30,27611.0,0.007827154000000003,0.007006304499999949,0.00677713499999999,-0.02657272
2014-07-31,27611.0,-0.06275114399999993,-0.042642391,-0.042447473999999985,0.050822812
2014-08-31,27611.0,-0.04267158325000009,-0.03446577875000001,-0.05029658400000003,0.033027781
2014-09-30,27611.0,0.16734256525000002,0.12997220775000007,0.14710444350000007,-0.15764014750000002
2014-10-31,27611.0,0.08412614600000012,0.05444247000000002,0.06036084849999995,-0.08447262849999998
2014-11-30,27611.0,-0.0270034950000001,-0.03591614750000005,-0.047201817000000035,0.025812147499999993
2014-12-31,27611.0,-0.039544451000000036,-0.03997855550000001,-0.062323066999999954,0.053154262499999994
2015-01-31,27611.0,-0.030788412999999903,-0.024084703999999957,-0.02937939199999995,0.05064866400000001
2015-02-28,27611.0,-0.0537108850000001,-0.033999062999999996,-0.03680548800000005,0.07348838699999999
2015-03-31,27611.0,-0.07603949499999996,-0.033979857999999974,-0.01817756199999998,0.0663424
2015-04-30,27611.0,-0.10544715850000003,-0.068267737,-0.0643113965,0.068577998
2015-05-31,27611.0,0.05019341599999999,0.03995976849999994,0.046296738999999976,-0.08011618949999999
2015-06-30,27611.0,0.11093742250000005,0.08060690949999999,0.08154533850000001,-0.0811262725
2015-07-31,27611.0,0.0036354309999999668,0.0028560940000000312,0.01146576199999999,-0.025375296999999998
2015-08-31,27611.0,-0.049538831000000005,-0.028434247999999995,-0.010536036000000026,0.010777884000000001
2015-09-30,27611.0,-0.0789873485,-0.07265942599999997,-0.07434940849999994,0.0663860005
2015-12-31,27611.0,0.05265112749999995,0.026968796499999947,0.005180815000000005,0.0014850994999999999
2016-01-31,27611.0,-0.024158966499999934,-0.019556908499999914,-0.04559026599999999,0.0989181505
2016-02-29,27611.0,-0.13831813000000004,-0.08392006550000003,-0.07281735349999999,0.1074913385
2016-03-31,27611.0,0.020976949499999953,0.022137525499999977,0.039138627499999995,-0.03343260149999999
2016-04-30,27611.0,0.1463797725,0.11494401900000006,0.13427594999999998,-0.190013115
2016-05-31,27611.0,0.1305959470000001,0.10007495449999992,0.11056829749999997,-0.152057164
2016-06-30,27611.0,0.04849875799999992,0.03574578350000002,0.03229600950000011,-0.047510631
2016-07-31,27611.0,-0.1568913475,-0.117036109,-0.1387195430000001,0.153627131
2016-08-31,27611.0,-0.11801196899999994,-0.07937298799999998,-0.07692116249999992,0.1625571555
2016-09-30,27611.0,0.1477072164999999,0.07764568100000002,0.06906578699999999,-0.14649928950000002
2016-10-31,27611.0,0.09468999100000008,0.04946940099999997,0.050891531499999976,-0.143970265
2016-11-30,27611.0,0.02492293499999998,0.01886173899999999,0.023889569499999985,-0.03770034549999998
2016-12-31,27611.0,-0.10355361100000005,-0.07738023999999999,-0.08014853549999995,0.07313887049999998
2017-01-31,27611.0,-0.04263468299999995,-0.015361734000000016,0.005548250000000032,0.058619293
2017-02-28,27611.0,-0.020079029999999998,0.007649744000000014,0.022338358999999974,0.04176731
2017-03-31,27611.0,0.011112899999999981,-0.007092796999999984,-0.027901073000000054,0.014563594999999999
2017-06-30,27611.0,0.025468557000000003,0.01865708599999999,0.006626443999999954,-0.0052980399999999995
2017-07-31,27611.0,0.10052239499999993,0.07738597200000003,0.07157780749999998,-0.087473908
2017-10-31,27611.0,0.0626184675,0.048444389500000073,0.058068133999999993,-0.04974239649999998
2017-11-30,27611.0,-0.037131900499999926,-0.04386151950000006,-0.05916779700000008,0.052677233499999976
2017-12-31,27611.0,-0.05530757500000005,-0.05890184499999995,-0.07395459599999993,0.09511568950000002
2018-01-31,27611.0,-0.11890246999999998,-0.09169093100000003,-0.10466504250000003,0.120417266
2018-02-28,27611.0,-0.10257356200000001,-0.05428975099999994,-0.04068477349999999,0.0915815195
2018-03-31,27611.0,0.030112837000000003,0.05225536449999996,0.07547529899999994,-0.035685940499999985
2018-04-30,27611.0,0.06473637200000004,0.0550252685,0.08555961000000006,-0.1149628275
2018-05-31,27611.0,0.0975534039999999,0.0735980005000001,0.09673612749999999,-0.136547685
2018-06-30,27611.0,-0.015788601999999874,-0.013298536000000083,-0.023425290499999973,-0.019633468999999987
2018-07-31,27611.0,-0.15319089650000006,-0.12062791750000001,-0.160807513,0.180948065
2018-08-31,27611.0,0.054491201000000045,0.04160732500000003,0.04497702549999999,0.002588591000000001
2018-09-30,27611.0,0.09276031949999997,0.067713666,0.08955571349999997,-0.071491441
2018-10-31,27611.0,0.05287493649999997,0.033443988499999966,0.030578169499999974,-0.025230614999999998
2018-11-30,27611.0,-0.07626988050000005,-0.06308058449999998,-0.0833530664999999,0.076858863
2018-12-31,27611.0,-0.15690334549999996,-0.1191313805,-0.14110845400000005,0.16415303850000001
2019-01-31,27611.0,-0.09249453249999995,-0.06502365100000002,-0.06356680399999998,0.0835630235
2019-02-28,27611.0,-0.023398224000000023,-0.013489059499999984,-0.008096877000000002,0.0057708589999999615
2019-03-31,27611.0,-0.00811891549999999,-0.0010930570000000361,0.002127527000000018,-0.010042657999999982
2019-04-30,27611.0,0.09355256899999997,0.0696474325,0.07535397399999999,-0.079779096
2019-05-31,27611.0,0.10608315800000001,0.08404339,0.09715927150000003,-0.117408687
2019-06-30,27611.0,0.06677916549999996,0.05171418750000001,0.05896068849999997,-0.070105773
2019-07-31,27611.0,0.003346669999999996,0.00013204599999999678,-0.005355589999999966,-0.0010204940000000037
2019-08-31,27611.0,0.02070008450000005,0.017839103000000023,0.022829268499999944,-0.015427012499999997
2019-09-30,27611.0,0.10053414199999999,0.0753000425,0.09530920849999991,-0.09777095100000001
2019-10-31,27611.0,-0.03429516999999993,-0.029087267500000014,-0.037023100499999906,0.018853556999999993
2019-11-30,27611.0,-0.058520529500000085,-0.05475851199999998,-0.07804863050000005,0.07990007850000001
2019-12-31,27611.0,-0.07207563699999997,-0.06362332799999998,-0.08855246199999994,0.09623033
2011-03-31,38911.0,-0.0057520209999999405,0.0021802200000000105,0.010550174999999995,0.008824623
2011-04-30,38911.0,0.044895177999999925,0.034304663999999985,0.03843587199999998,-0.027528792
2011-05-31,38911.0,0.05730956700000006,0.04226764700000002,0.044009185000000006,-0.036814243999999996
